mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
487.9323156833649,4.12613879315902,9.385091018676757,0.38621381212491307,10,4,5,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.39333342023337087,0.39401867078749286,0.39178052105051414,0.3940717694404124,0.3941187336080885,0.3934646230239757,0.0008895920391705759,61
717.4696175575257,5.983721767890586,15.55673427581787,3.1098210903624697,10,4,5,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300}",0.393217793964393,0.3938459801333476,0.3923119410803931,0.3943803638751795,0.3937846663305746,0.39350814907677756,0.0007023631440905806,55
246.7774935722351,3.9553711669201115,5.246625471115112,0.2944746029227769,10,4,10,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.3938037193088559,0.39414817990107576,0.39219093425986146,0.3941529182667229,0.39412330906093396,0.39368381215949,0.0007578809422746912,45
476.3398521900177,1.9502971201815378,8.991931915283203,0.9125428692781871,10,4,10,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.39381918206941524,0.3939930708515309,0.39237734479859415,0.39368682342036987,0.3937075481279801,0.3935167938535781,0.0005799861735500152,52
703.7464687347413,2.6947480122793293,16.83308048248291,0.5257154709717721,10,4,10,300,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.3937878285249181,0.39399090874570747,0.39207253413421084,0.39395595186068194,0.3939614270940644,0.3935537300719165,0.0007440252567778962,51
368.8290914535522,2.3693014696905195,15.598148679733276,0.7336366139634688,20,1,2,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.43675814832684906,0.43808837048185856,0.43961515274642515,0.4374551663831439,0.4372689161046079,0.4378371508085769,0.0009856420598654307,26
704.5075399875641,4.483019082654427,89.97816953659057,17.57772150975948,20,1,2,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.4374134731827373,0.4398402438754451,0.4408380988631042,0.4400411438131561,0.436887593909272,0.43900411072874296,0.0015587071555635886,25
1028.1398023605348,2.3740824149958857,171.08905625343323,6.766678773187388,20,1,2,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",0.43917207456645224,0.43934625420984524,0.4402162596381653,0.4403478973897339,0.43750800612351187,0.4393180983855417,0.001016437831644767,24
353.9767137527466,2.5179693137832633,21.724837827682496,3.4564255922069846,20,1,5,100,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.44114489109124905,0.4443168375290281,0.4425555350585418,0.44232197388003147,0.4413713571183777,0.44234211893544567,0.0011243841696761858,23
685.0085827827454,6.882881490350802,50.610952377319336,5.541783211948969,20,1,5,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.4437104291342406,0.4440844795579273,0.44239440417924475,0.44337658536518837,0.4432407133894964,0.44336132232521946,0.0005647197754821546,22
